       29       3.2   9.15697   3.60786 
       30       3.2   9.64123   3.62774 
       31       3.2   10.1199   3.65318 
       32       3.2   10.5942   3.68308 
       33       3.2   11.0647   3.71664 
       34       3.2   11.5323   3.75324 
       35       3.2   11.9973   3.79239 
       36       3.2   12.4601   3.83373 
       37       3.2   12.9211   3.87695 
       38       3.2   13.3804   3.92179 
       39       3.2   13.8383   3.96805 
       40       3.2    14.295   4.01556 
       41       3.2   14.7506   4.06418 
       42       3.2   15.2052   4.11379 
       43       3.2   15.6589   4.16427 
       44       3.2   16.1119   4.21555 
       45       3.2   16.5641   4.26754 
       46       3.2   17.0157   4.32017 
       47       3.2   17.4667    4.3734 
       48       3.2   17.9172   4.42715 
       49       3.2   18.3672    4.4814 
       50       3.2   18.8167   4.53609 
       51       3.2   19.2659   4.59119 
       52       3.2   19.7147   4.64667 
       53       3.2   20.1631    4.7025 
       54       3.2   20.6112   4.75866 
       55       3.2    21.059   4.81512 
       56       3.2   21.5066   4.87185 
       57       3.2   21.9539   4.92884 
       58       3.2    22.401   4.98608 
       59       3.2   22.8478   5.04354 
       60       3.2   23.2944   5.10122 
       61       3.2   23.7409   5.15909 
       62       3.2   24.1871   5.21714 
       63       3.2   24.6332   5.27538 
       64       3.2   25.0792   5.33377 
       65       3.2    25.525   5.39232 
       22       3.4   5.14243   4.08626 
       23       3.4   5.92211   3.81033 
       24       3.4   6.54027   3.69592 
       25       3.4   7.10257   3.63738 
       26       3.4   7.63503   3.60869 
       27       3.4   8.14871   3.59877 
       28       3.4   8.64948   3.60179 
       29       3.4   9.14081   3.61424 
       30       3.4   9.62498   3.63386 
       31       3.4   10.1035    3.6591 
       32       3.4   10.5776   3.68884 
       33       3.4    11.048   3.72228 
       34       3.4   11.5153   3.75878 
       35       3.4     11.98   3.79786 
       36       3.4   12.4426   3.83914 
       37       3.4   12.9032   3.88231 
       38       3.4   13.3623   3.92711 
       39       3.4   13.8199   3.97335 
       40       3.4   14.2762   4.02084 
       41       3.4   14.7315   4.06945 
       42       3.4   15.1857   4.11905 
       43       3.4   15.6391   4.16954 
       44       3.4   16.0917   4.22082 
       45       3.4   16.5436   4.27282 
       46       3.4   16.9948   4.32546 
       47       3.4   17.4455    4.3787 
       48       3.4   17.8956   4.43247 
       49       3.4   18.3453   4.48674 
       50       3.4   18.7945   4.54145 
       51       3.4   19.2432   4.59658 
       52       3.4   19.6917   4.65209 
       53       3.4   20.1397   4.70795 
       54       3.4   20.5875   4.76414 
       55       3.4   21.0349   4.82062 
       56       3.4   21.4821   4.87739 
       57       3.4    21.929   4.93442 
       58       3.4   22.3757   4.99169 
       59       3.4   22.8222   5.04919 
       60       3.4   23.2684    5.1069 
       61       3.4   23.7145   5.16481 
       62       3.4   24.1604   5.22291 
       63       3.4   24.6061   5.28118 
       64       3.4   25.0517   5.33961 
       65       3.4   25.4971    5.3982 
       22       3.6   5.10296   4.11786 
       23       3.6   5.89889   3.82533 
       24       3.6   6.52046   3.70715 
       25       3.6    7.0842   3.64681 
       26       3.6   7.61736   3.61705 
       27       3.6   8.13139   3.60644 
       28       3.6   8.63229   3.60896 
       29       3.6   9.12363   3.62104 
